3916,3205,BAKTIYA BARAT,3,kecamatan,26,11,1108,110819,1108190000,,0,active,,3/10/2018 10.17.55
3943,3205,PAYA BAKONG,3,kecamatan,39,11,1108,110820,1108200000,,0,active,,3/10/2018 10.18.00
3983,3205,NIBONG,3,kecamatan,20,11,1108,110821,1108210000,,0,active,,3/10/2018 10.18.08
4004,3205,SIMPANG KRAMAT,3,kecamatan,16,11,1108,110822,1108220000,,0,active,,3/10/2018 10.18.12
4021,3205,LAPANG,3,kecamatan,11,11,1108,110823,1108230000,,0,active,,3/10/2018 10.18.16
4033,3205,PIRAK TIMUR,3,kecamatan,23,11,1108,110824,1108240000,,0,active,,3/10/2018 10.18.18
4057,3205,GEUREDONG PASE,3,kecamatan,11,11,1108,110825,1108250000,,0,active,,3/10/2018 10.18.23
4069,3205,BANDA BARO,3,kecamatan,9,11,1108,110826,1108260000,,0,active,,3/10/2018 10.18.26
4079,3205,NISAM ANTARA,3,kecamatan,6,11,1108,110827,1108270000,,0,active,,3/10/2018 10.18.28
4087,4086,SIMEULUE TENGAH,3,kecamatan,16,11,1109,110901,1109010000,,0,active,,3/10/2018 10.18.29
4112,4086,SALANG,3,kecamatan,16,11,1109,110902,1109020000,,0,active,,3/10/2018 10.18.34
4129,4086,TEUPAH BARAT,3,kecamatan,18,11,1109,110903,1109030000,,0,active,,3/10/2018 10.18.38
4148,4086,SIMEULUE TIMUR,3,kecamatan,17,11,1109,110904,1109040000,,0,active,,3/10/2018 10.18.41
4178,4086,TELUK DALAM,3,kecamatan,10,11,1109,110905,1109050000,,0,active,,3/10/2018 10.18.47
4189,4086,SIMEULUE BARAT,3,kecamatan,14,11,1109,110906,1109060000,,0,active,,3/10/2018 10.18.49
4204,4086,TEUPAH SELATAN,3,kecamatan,19,11,1109,110907,1109070000,,0,active,,3/10/2018 10.18.52
4224,4086,ALAFAN,3,kecamatan,8,11,1109,110908,1109080000,,0,approved,,14/7/2018 05.05.08
4234,4233,PULAU BANYAK,3,kecamatan,3,11,1110,111001,1110010000,,0,active,,3/10/2018 10.18.58
4242,4233,SIMPANG KANAN,3,kecamatan,25,11,1110,111002,1110020000,,0,active,,3/10/2018 10.18.58
4268,4233,SINGKIL,3,kecamatan,16,11,1110,111004,1110040000,,0,active,,3/10/2018 10.19.04
4285,4233,GUNUNG MERIAH,3,kecamatan,25,11,1110,111006,1110060000,,0,active,,3/10/2018 10.19.07
4311,4233,KOTA BAHARU,3,kecamatan,9,11,1110,111009,1110090000,,0,active,,3/10/2018 10.23.54
4321,4233,SINGKIL UTARA,3,kecamatan,7,11,1110,111010,1110100000,,0,active,,3/10/2018 10.23.56
4329,4233,DANAU PARIS,3,kecamatan,6,11,1110,111011,1110110000,,0,active,,3/10/2018 10.23.57
4336,4233,SURO MAKMUR,3,kecamatan,11,11,1110,111012,1110120000,,0,active,,3/10/2018 10.23.58
4348,4233,SINGKOHOR,3,kecamatan,6,11,1110,111013,1110130000,,0,active,,3/10/2018 10.24.01
4355,4233,KUALA BARU,3,kecamatan,4,11,1110,111014,1110140000,,0,active,,3/10/2018 10.24.02
4360,4233,PULAU BANYAK BARAT,3,kecamatan,4,11,1110,111016,1110160000,,0,active,,3/10/2018 10.24.03
4363,4362,SAMALANGA,3,kecamatan,46,11,1111,111101,1111010000,,0,active,,3/10/2018 10.24.04
4410,4362,JEUNIEB,3,kecamatan,43,11,1111,111102,1111020000,,0,active,,3/10/2018 10.24.12
4454,4362,PEUDADA,3,kecamatan,52,11,1111,111103,1111030000,,0,active,,3/10/2018 10.24.21
